obj,planner,starting_pose,goal_pose,env,result,run_time,started from start_pose
Cube,PRM*,9,8,1,False,0.15602100000001,True
Cube,PRM*,0,9,1,False,0.160992000000022,True
Cube,PRM*,1,9,1,False,0.154999999999973,True
Cube,PRM*,2,9,1,False,0.165766999999988,True
Cube,PRM*,3,9,1,False,0.168559999999985,True
Cube,PRM*,4,9,1,False,0.160737999999981,True
Cube,PRM*,5,9,1,False,0.159827999999976,True
Cube,PRM*,6,9,1,False,0.167692999999986,True
Cube,PRM*,7,9,1,False,0.162492000000014,True
Cube,PRM*,8,9,1,False,0.160043999999999,True
Cube,PRM*,9,9,1,False,0.164739999999995,True
Cube,PRM*,0,0,2,False,0.164471999999989,True
Cube,PRM*,1,0,2,False,0.161586,True
Cube,PRM*,2,0,2,False,0.153037000000012,True
Cube,PRM*,3,0,2,False,0.16960499999999,True
Cube,PRM*,4,0,2,False,0.153667999999982,True
Cube,PRM*,5,0,2,False,0.157540000000012,True
Cube,PRM*,6,0,2,False,0.161040999999983,True
Cube,PRM*,7,0,2,False,0.173709000000002,True
Cube,PRM*,8,0,2,False,0.15716900000001,True
Cube,PRM*,9,0,2,False,0.161254000000014,True
Cube,PRM*,0,1,2,False,0.154854,True
Cube,PRM*,1,1,2,False,0.151115000000004,True
Cube,PRM*,2,1,2,False,0.158220999999998,True
Cube,PRM*,3,1,2,False,0.171098999999998,True
Cube,PRM*,4,1,2,False,0.158594999999991,True
Cube,PRM*,5,1,2,False,0.153408000000013,True
Cube,PRM*,6,1,2,False,0.159189999999995,True
Cube,PRM*,7,1,2,False,0.150144000000012,True
Cube,PRM*,8,1,2,False,0.157689000000005,True
Cube,PRM*,9,1,2,False,0.15682799999999,True
Cube,PRM*,0,2,2,False,0.153661999999997,True
Cube,PRM*,1,2,2,False,0.159378000000004,True
Cube,PRM*,2,2,2,False,0.156022000000007,True
Cube,PRM*,3,2,2,False,0.174345999999986,True
Cube,PRM*,4,2,2,False,0.158131999999966,True
Cube,PRM*,5,2,2,False,0.16085099999998,True
Cube,PRM*,6,2,2,False,0.165217999999982,True
